username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2017-03-14 23:41;0;1;"ﾐﾆﾄｵﾙ「ﾆｬｰﾆｬﾆｬﾆｬｰｰｰﾆｬﾆｬｰｰﾆｬﾆｬﾆｬｰ!(くーれないーにそーまーったー！)」";;;;"841796542671421440";https://twitter.com/midshipinid/status/841796542671421440
;2017-03-14 23:37;0;0;"けんそーまんの彼女犯そう(提案";;;;"841795381398650880";https://twitter.com/Jeremiah_TXbot/status/841795381398650880
;2017-03-14 23:18;0;0;"ででででいちゃん！そーまころして！！";;;;"841790760101920769";https://twitter.com/syanpu_lux/status/841790760101920769
;2017-03-14 23:07;0;0;"(*＞◇＜)こなあああああああああゆきいいいいいいいいいいいいねえこっこーろまーでしーろくーそーまらーれたーならーあっあーああ(;｀･3･´)まさき！あんまうるさくすると怒られるぞ！(;‘◇‘)！";;;;"841787788974424066";https://twitter.com/shareamnos/status/841787788974424066
;2017-03-14 22:56;1;6;"# あんスタユニット別コスしたいキャラであわせが決まる トリスタ▷ゆうくん おふぃーね▷桃李 あんでっで▷わんこ ないちゅ▷レオぴ 流星隊▷ぷか らびっちゅ▷に〜ちゃん あかちゅき▷そーま ついん▷ゆうた ヴァル▷お師さん すぅいってぃー▷宙 (っ'ヮ')╮ -";;;#;"841785045157208065";https://twitter.com/42ysg613/status/841785045157208065
;2017-03-14 22:45;0;1;"今回のイベ ランボ→そーま、わんこ ポイボ→アドニス、はすみん だと私は考える";;;;"841782243878088705";https://twitter.com/kuro_478/status/841782243878088705
;2017-03-14 22:36;0;0;"コウタ：どうやらシオから「ゴキブリがそーまを殺してくれた～助かる～(*´▽｀*)」というメールが入っていて真相を確かめるのが恐い。";;;;"841780094775447554";https://twitter.com/somasiobot/status/841780094775447554
;2017-03-14 22:00;0;0;"おはよー！！ 水分持ち歩いて下さい 言われたけど持ち歩かん し飲まんからな(´･ω･`) そうそー、まぢ勘弁して もらいたい。 腹痛なら我慢出来ても頭痛 って我慢できないからな。 だから本間、人といる時 なると辛い。。 なんでな、心配ありがとね！";;;;"841771066846461952";https://twitter.com/yukakitty0611/status/841771066846461952
;2017-03-14 21:44;0;0;"とりあえず肉体(そーま)をちょうだい";;;;"841766992864460801";https://twitter.com/Vale_gg_bot/status/841766992864460801
;2017-03-14 21:09;0;0;"女子目的で共学校に進学する男子高校生を狙います（そーま）";;;;"841758128303570944";https://twitter.com/utunomiyabot/status/841758128303570944
;2017-03-14 21:07;0;1;"@ soma13315 そーま誕生日おめでと〜 いつも勉強教えてくれてありがと！ 今度たこはんいこね 素敵な1年になりますように！！";;@;;"841757744243736577";https://twitter.com/koala130122/status/841757744243736577
;2017-03-14 21:07;0;1;"らーそーまーたぼーぼーちっちー";;;;"841757655475539968";https://twitter.com/unchixtuchi_/status/841757655475539968
;2017-03-14 20:30;0;0;"今週、そーまと遊ぶけどどこ行こかーって感じ笑 ワンチャン大阪ありやけど笑";;;;"841748410260582401";https://twitter.com/lgyankee50/status/841748410260582401
;2017-03-14 20:12;0;0;"そ、そーま………。";;;;"841743787709759488";https://twitter.com/urouroTakumi/status/841743787709759488
;2017-03-14 19:31;0;0;"くーれないーにそーまーったー";;;;"841733475308777476";https://twitter.com/tama_tiamat/status/841733475308777476
;2017-03-14 19:13;1;1;"斎藤さんのエロい子 クソキモチィィィ。 そーまテンションやばいww";;;;"841728939311558656";https://twitter.com/4jz4wEmsP7MkTPx/status/841728939311558656
;2017-03-14 18:40;0;0;"リア垢でさいとーそーまとかサイコーかよ！！！！！！！！！！RTした隣のクラス(たぶん)のやつ一ミリも知らねえけどサンキュー！！！！！！！！！！！！！！";;;;"841720786175967233";https://twitter.com/fragile_mental/status/841720786175967233
;2017-03-14 17:52;0;0;"そーそー、まーいーの！";;;;"841708555241582594";https://twitter.com/kurumi_sf/status/841708555241582594
;2017-03-14 17:13;0;2;"ちなみにそーまさんのありがとうも聞けます";;;;"841698800573923328";https://twitter.com/izunatantan__/status/841698800573923328
;2017-03-14 17:03;0;3;"そーまさんで興奮する女オタクとグリムノーツの布教をする男ゲーマーの図";;;;"841696259190620160";https://twitter.com/izumo_co/status/841696259190620160
;2017-03-14 16:59;0;2;"さいとーそーま";;;;"841695217652649985";https://twitter.com/izunatantan__/status/841695217652649985
;2017-03-14 16:47;0;0;"そーま(・8・)ってやつパクツイ厨だし動画の転載とかしてるし死んだ方がいいと思うそれをRTした奴も死んだ方が〇";;;;"841692150903398400";https://twitter.com/matusiro1212/status/841692150903398400
;2017-03-14 16:35;0;0;"@ SOMA_TRANSISTOR 沖縄までにかわいくなる はしこしこって分かってもらえるようになりたい そーまさんがすきだーーーー！！";;@;;"841689350484062208";https://twitter.com/nakamayalove523/status/841689350484062208
;2017-03-14 16:26;0;1;"そーまおつかれさまです ばんちょときちゃん最強すぎた泣けるくらいかっこいい（ ; ; ） めっちゃ楽しかった〜〜まゆちゃんありがとう 前前前々歌ってるときちゃんしゅーるすぎたかわいすぎやしやばかった笑 あ〜〜だいすき（ ; ; ） pic.twitter.com/nMW2pwKQNs";;;;"841687016077049857";https://twitter.com/a__crn/status/841687016077049857
;2017-03-14 16:10;0;0;"マークが京都から21に東京来るんだけど、マークにそーまを誘ってって言われたんだがどうすか？ 俺しんぷは行くことになってる";;;;"841683003470307328";https://twitter.com/Kenoran24/status/841683003470307328
;2017-03-14 16:02;0;0;"わ〜〜ありがとうございます！色が伽羅ちゃんっぽいですよね そーまさんのうちわもすごい可愛かったです！あさって一緒にうちわ並べて撮らせて下さい";;;;"841680936940969984";https://twitter.com/aki_xxx_2/status/841680936940969984
;2017-03-14 15:46;0;0;"そーまのひとじゃね？";;;;"841676843463786496";https://twitter.com/ririkarumamitas/status/841676843463786496
;2017-03-14 15:43;0;0;"そーまありがと！！";;;;"841676123930947585";https://twitter.com/ai_chan414/status/841676123930947585
;2017-03-14 15:38;0;0;"シオ：…そーま、げんきかなー？";;;;"841674815828189184";https://twitter.com/kamikui_bot/status/841674815828189184
;2017-03-14 15:28;0;0;"「さみぃ」「へリポートに霜が降りるのは久々だな……コケるなよ？」「そんなアホじゃないっつの」「そーま！こーた！！」「っ！？」「っおいこらチビ走んな！」「へわぁっ！う、……」「おい！！」「大丈夫か！？」「ん、うぇ……へ、きだもん」「へ？」「なかなぃぃいいっ！」「泣いてんじゃねーか」";;;;"841672386399346688";https://twitter.com/ksdtsmku/status/841672386399346688
;2017-03-14 15:25;0;0;"そーま君いたの？？ え、ヤバイね";;;;"841671522599104513";https://twitter.com/momomegaJS/status/841671522599104513
;2017-03-14 15:22;0;0;"ミラクルステージ2周目してるけど、この時のグロスト、トミーセンターで下手がそーま、上手がみぞたくなんだよねえ。トラシグ結成前はだし、トラシグで動いてる時はが定番だから地味に斬新だったな。違和感あったのこれかと。";;;;"841671001729454081";https://twitter.com/mofumofukumadon/status/841671001729454081
;2017-03-14 15:14;0;0;"そーまーオオクニにして〜☻";;;;"841668908205531136";https://twitter.com/azumayaBOT/status/841668908205531136
;2017-03-14 15:13;0;0;"@8g89Fnr7v3bTeT9 ちゃんとそーまも忘れてないよ 誕生日おめでとう！ 近いうちにまた集まろうね";;@8g89Fnr7v3bTeT9;;"841668620778266624";https://twitter.com/anna_ggg1404/status/841668620778266624
;2017-03-14 15:11;0;0;"あめさんや、今日は一緒に応援うちわ作りましょうよ〜そーまの応援したくてね〜 とかやるのかな。たのしいろうご( ◜◡‾)(‾◡◝ )";;;;"841668203872841728";https://twitter.com/ichi_nino_/status/841668203872841728
;2017-03-14 15:08;0;0;"数学自分も苦手だったな.... そーま頑張って";;;;"841667309890486272";https://twitter.com/sose_maru/status/841667309890486272
;2017-03-14 15:01;0;0;"そーまほー";;;;"841665602435522560";https://twitter.com/_s_ma_/status/841665602435522560
;2017-03-14 15:00;0;0;"うちも冬のちょっと前に、ばあちゃん家で飼ってたワンコが旅立ってさ。うちらが偶然SJきっかけで出会って仲良くなれたみたいに、そーまたん家のワンコとうちのワンコも天国で偶然出会って仲良く遊んでくれたらな～なんて思っちゃった。そーまたんもご家族もお疲れ様でした";;;;"841665282397491204";https://twitter.com/0620But/status/841665282397491204
;2017-03-14 14:57;0;0;"俺ゎマックにいた爆笑 まつかずが言ってたよ そーまがガソリン入れてるって";;;;"841664683727761409";https://twitter.com/BffKuri/status/841664683727761409
;2017-03-14 14:53;0;0;"やき、昼からそーまんちいくわ";;;;"841663678898302980";https://twitter.com/lvK9qEUXsLySCsT/status/841663678898302980
;2017-03-14 14:51;0;0;"めっちゃストーリー面白いからぜひ茶野ちゃんなら絶対好きだと思うんだメガネくそイケメンだぞ さいとーそーま(☆∀☆)";;;;"841663148457246720";https://twitter.com/Reime__/status/841663148457246720
;2017-03-14 14:48;0;0;"そーま。山梨出身なの！？ 隣やん";;;;"841662352516829184";https://twitter.com/Naz_Naz_01/status/841662352516829184
;2017-03-14 14:42;0;1;"そーま借りた(ﾉ)*´꒳`*(ヾ) たくみいぃぃぃぃ！！！(ﾉ*°▽°)ﾉ 楽しみ(*´﹃｀*) pic.twitter.com/QMh4aNhEhk";;;;"841660744789774336";https://twitter.com/xxRixuxx/status/841660744789774336
;2017-03-14 14:42;0;0;"そーまとミッション....足引っぱって邪魔だから置いて来た";;;;"841660734295617537";https://twitter.com/GEB_yuri_bot/status/841660734295617537
;2017-03-14 14:39;0;0;"@ SOMA_TRANSISTOR そーま 眠いから寝る そーま も早く寝ないとかぜひくよ 花粉症ぶり返すよ！（謎）";;@;;"841660160573554689";https://twitter.com/itachano______/status/841660160573554689
;2017-03-14 14:39;0;0;"すご、そーま家族？";;;;"841660006932013059";https://twitter.com/mariyogengen/status/841660006932013059
;2017-03-14 14:38;0;0;"ボイスアニメージュまじやばいな・・ そーまだらけ！！！たまらん〜 口癖の質問可愛すぎそま！ pic.twitter.com/JNJkII2NI4";;;;"841659882839326721";https://twitter.com/pq_xx123/status/841659882839326721
;2017-03-14 14:37;1;1;"福岡炉端はYouTuber そーま君と漆黒の堕天使†あなとみっく君がばちばちぶつかるんかな あ〜〜行きて〜〜";;;;"841659526667354112";https://twitter.com/SHITAUCHI_HS/status/841659526667354112
;2017-03-14 14:34;0;0;"うっそーまぢー だれといくんー？";;;;"841658795310759936";https://twitter.com/moe_0313__/status/841658795310759936
;2017-03-14 14:28;0;0;"そーまはあげません！！(๑•̀ㅂ•́)و✧ぐっ 海洋生物部の部長さんとして負けないんだから！あ！あと、はなみんは薫くんもやるから、ぷかぷかちょっぷがこうかばつぐん▽だねぇ～♬ｗｗｗ( ´◡` )ふふふ～";;;;"841657222455218176";https://twitter.com/aristep_10/status/841657222455218176
;2017-03-14 14:28;0;0;"そーまありがとう！大人っぽくなってかっこいいなまた会えるの楽しみにしてるわ〜";;;;"841657181866938368";https://twitter.com/mitsu320314/status/841657181866938368
;2017-03-14 14:24;0;0;"そーまさんの女子だ！女子だー！";;;;"841656171027087363";https://twitter.com/zhang_he_kulaly/status/841656171027087363
;2017-03-14 14:22;0;0;"そーまのばあちゃんになった妄想してたらそーまめちゃくちゃいいこ過ぎてばあちゃん目頭熱くなってきたﾖ";;;;"841655770726850564";https://twitter.com/ichi_nino_/status/841655770726850564
;2017-03-14 14:22;0;0;"そーま";;;;"841655748199247873";https://twitter.com/yuzu_mochi0313/status/841655748199247873
;2017-03-14 14:21;0;11;"主役は亀山そーま pic.twitter.com/gSMML3Utry";;;;"841655501087694852";https://twitter.com/babolatnaonao08/status/841655501087694852
;2017-03-14 14:20;0;0;"もう疲れたよ…。でも、…。リュカたんの誕生日は4月の給料日前だからかっつかつの中から出すよ…財布が息してないよ…。";;;;"841655334947110913";https://twitter.com/SuikoHaku/status/841655334947110913
;2017-03-14 14:19;0;2;"ロ子さんから、そーまのウィッグ借りたんだけど、皆にKのクロくんみあるって言われた（笑） 化粧、蓮巳のままです pic.twitter.com/JjhOfnexrC";;;;"841654937830354944";https://twitter.com/1Sdmk/status/841654937830354944
;2017-03-14 14:16;0;1;"自称Youtuber怖っ こんな時にそーまよの動画みたら健全だなあってホッコリする";;;;"841654183510007808";https://twitter.com/unyu_TCG/status/841654183510007808
;2017-03-14 14:12;0;0;"@ SOMA_TRANSISTOR そーまの呼び方悩んでるんだよね。 えいきち か そーま か ソーミー どれも良きだよね。。";;@;;"841653270191964164";https://twitter.com/itachano______/status/841653270191964164
;2017-03-14 14:06;0;0;"そーま、同じキーボード買ったてw";;;;"841651686452080640";https://twitter.com/kuppi2525/status/841651686452080640
;2017-03-14 14:02;0;0;"今週のそーまは某クマ風味～";;;;"841650738874875905";https://twitter.com/_yuri_r_/status/841650738874875905
;2017-03-14 14:00;0;0;"おけ！ そーまよろしくねー！";;;;"841650355452620800";https://twitter.com/mi_yu_rock/status/841650355452620800
;2017-03-14 13:58;0;1;"ほらー！出てきなさーい そーまの膝蹴った人ー！！ 青たんになりましたーーー！！！ 今出てきたら飴ちゃんあげるから";;;;"841649727774982144";https://twitter.com/maimai__0409/status/841649727774982144
;2017-03-14 13:57;0;0;"笑。そーま広いからきっと大丈夫なんじゃ？";;;;"841649507586662402";https://twitter.com/floca030504emi/status/841649507586662402
;2017-03-14 13:56;0;0;"ぎりぎりそーま期間じゃない…";;;;"841649316175396865";https://twitter.com/tenksp/status/841649316175396865
;2017-03-14 13:55;0;0;"私の中の婆性が……… そーまならきっと週一くらいでホームにお見舞い来てくれる。そうま、あなたがてれびでキラキラど活躍してるのを見るのがばあちゃんの一番の楽しみなのよって伝えたい。";;;;"841649006149218304";https://twitter.com/ichi_nino_/status/841649006149218304
;2017-03-14 13:55;0;0;"今もう眉毛とかなくなったんでそーまモード";;;;"841648909646667776";https://twitter.com/maimai__0409/status/841648909646667776
;2017-03-14 13:52;0;0;"そーまゼツボー荘の主演やってたの忘れてた";;;;"841648291699810305";https://twitter.com/chr3mm/status/841648291699810305
;2017-03-14 13:51;0;0;"ピョンスとバビョーンなつかし！笑笑 あのさ、そーまがスクーター乗ってる画像なつかしい！";;;;"841647962329497602";https://twitter.com/taku_sen_118426/status/841647962329497602
;2017-03-14 13:47;0;0;"いとこさんにそーまがにゃいって言ってたって伝えておきます♡";;;;"841647021031215104";https://twitter.com/suisennnn/status/841647021031215104
;2017-03-14 13:47;0;0;"レベルレPTチャで言いたかったんだけど そーまさんのおしりぷりっぷりでやばかった！ ミドランええな・・・";;;;"841646987967586310";https://twitter.com/revia_ff14/status/841646987967586310
;2017-03-14 13:42;0;1;"そーまさんに対抗すべく10gチャレンジしよう";;;;"841645598004584451";https://twitter.com/KotatuNow/status/841645598004584451
;2017-03-14 13:41;0;1;"@ CarpSouma 忘れてたわ そーま誕生日おめでとう！！";;@;;"841645585631404032";https://twitter.com/ryu_091569/status/841645585631404032
;2017-03-14 13:38;0;0;"CVさいとーそーま！！！！！！！！よろしく！！！！！！！";;;;"841644682081837056";https://twitter.com/seiaster/status/841644682081837056
;2017-03-14 13:38;0;0;"でもとか！言わないの！！そーまはねーほんと孫のように可愛がりたいよ……縁側で一緒に洗濯物たたみたい……わんこの散歩一緒に行きたい………";;;;"841644644718931969";https://twitter.com/ichi_nino_/status/841644644718931969
;2017-03-14 13:38;0;0;"くっそー！まんこふたつかぶってるやんけ！";;;;"841644607645540352";https://twitter.com/insane_70/status/841644607645540352
;2017-03-14 13:38;0;1;"一緒！！！ 最近はSolidSの翼のソロ曲の 「canaria-消えゆく空に-」とかよく聞くかな〜 そーまさんの歌は飽きないよね！";;;;"841644598652878848";https://twitter.com/soma_ume_0810/status/841644598652878848
;2017-03-14 13:36;0;0;"個人的にはかずそーまやのトライアングルはたもちつづけてほしかったがおじさんがうつしよからドロップアウト(3年ぶり2度目)してしまったからな";;;;"841644125292175361";https://twitter.com/nikuNEGIkuu/status/841644125292175361
;2017-03-14 13:31;0;1;"めっちゃ安いではないか…！！！ 行く！絶対いく！！ そしてアイナナ、そーまさんを歌いまくる…！！";;;;"841642970499563521";https://twitter.com/soma_ume_0810/status/841642970499563521
;2017-03-14 13:28;0;0;"そーま金持ちになってそうだから友情割くらいしか効かないかな〜w";;;;"841642163700080641";https://twitter.com/sutatsu_03/status/841642163700080641
;2017-03-14 13:22;0;0;"おかみさんへのビビリ方はそーまさんが好き";;;;"841640571936550913";https://twitter.com/kanamin1211/status/841640571936550913
;2017-03-14 13:21;0;0;"そーま行けよ笑笑";;;;"841640515040821248";https://twitter.com/tmepgj/status/841640515040821248
;2017-03-14 13:18;0;1;"そーまかわいくなったねぇ";;;;"841639792135749632";https://twitter.com/rika_KKK_0214/status/841639792135749632
;2017-03-14 13:16;0;0;"そーまとバロン遠いしタイテ次第あろーいさんみたい";;;;"841639277435924481";https://twitter.com/7shinagawaa3/status/841639277435924481
;2017-03-14 13:16;0;1;"@Sisimaru_Donder そーまー！！ 忘れてたごめん おめでとう また会いたい話したい〜 これからも仲良くしてね";;@Sisimaru_Donder;;"841639085177368577";https://twitter.com/unateeupaupa/status/841639085177368577
;2017-03-14 13:12;1;3;"そーまー https://www.pscp.tv/w/a5aSPjFKUkVtWlZleFpMUVB8MU95S0FvcndMWG9KYq26hkoPk6KzaS2LkMCSgCw1-YJbhDwYqAqUoUMgKKEt …";;;;"841638182789697536";https://twitter.com/kouki302907/status/841638182789697536
;2017-03-14 13:09;0;0;"ぼくはもうあんすたは課金しないのでのんびり散歩する程度です！！そーまかわいい";;;;"841637471079223299";https://twitter.com/ichi_nino_/status/841637471079223299
;2017-03-14 13:07;0;0;"あぁー嬉しいけど！！違う！！ そーまの☆4率高い…！ pic.twitter.com/lvtG87FQc9";;;;"841637029725200384";https://twitter.com/mouikutu/status/841637029725200384
;2017-03-14 13:05;0;0;"そーま「誰がてるの奥さんや！」";;;;"841636476899147777";https://twitter.com/denj0_0pu/status/841636476899147777
;2017-03-14 12:53;0;0;"@ SOMA_TRANSISTOR これからまいにちそーまにりぷするかんね！！！覚悟しろぉ";;@;;"841633460921884674";https://twitter.com/itachano______/status/841633460921884674
;2017-03-14 12:52;0;0;"そーまのキャラまじ可愛い←RT";;;;"841633226569408512";https://twitter.com/n04k11/status/841633226569408512
;2017-03-14 12:47;0;0;"そーまからlogを教えてもらったのにまたわからなくなった";;;;"841631903769804800";https://twitter.com/8_m_T/status/841631903769804800
;2017-03-14 12:40;0;0;"よしし！ ここでそーまおらんくだりしよーかと思ったけど";;;;"841630016957960193";https://twitter.com/oi8_cw/status/841630016957960193
;2017-03-14 12:38;0;0;"「こた！こた！」「お、どーしたチビ？甘えたさんか～？」「ぁい！」「ははっ、こいつぅ！うりゃ！」「きゃ～！」「おい、はしゃいで転ぶなよ」「う？そーま！あそびましゅ！」「ん、チビもこう言ってるし、そろそろ休めよ。お前、疲れてるだろ」「だりょ～」「……ちょっとだけだぞ」「きゃーー！！」";;;;"841629695695302656";https://twitter.com/ksdtsmku/status/841629695695302656
;2017-03-14 12:32;0;0;"ちょっとまって両面ポスターてらしーとさいとーそーま氏なの？？？？なんでなの？？？？？？？？";;;;"841628172110114816";https://twitter.com/utaya_h/status/841628172110114816
;2017-03-14 12:22;0;0;"そーだよ！そーまは？";;;;"841625692060041216";https://twitter.com/shoARASHI_love/status/841625692060041216
;2017-03-14 12:22;0;0;"RT メージュも読んだけど…やっぱりまだ信じてない！ 4/2日の書き下ろし朗読って…映像にはできないけど、シノ生還の感動的なやつでは…？そーまさんが不在なのがなんだけど…鉄華団メンバーでナマで大喜び泣き笑い感動のラストなのでは！？";;;;"841625541379735552";https://twitter.com/harumaruma/status/841625541379735552
;2017-03-14 12:22;0;1;"そーまも";;;;"841625458210877440";https://twitter.com/Tjumper7878/status/841625458210877440
;2017-03-14 12:19;0;1;"そーまはおらんのか( 'ω')";;;;"841624797188509696";https://twitter.com/itome_talk/status/841624797188509696
;2017-03-14 12:15;2;11;"あにで、紅月そろった〜(*´˘`*) 大将:まみ そーま:ロ子 pic.twitter.com/HXwqecr8yJ";;;;"841623824877604864";https://twitter.com/1Sdmk/status/841623824877604864
;2017-03-14 12:14;0;0;"なるほど 実演販売とは ズルイ…… そーまぱぱと いつか舞浜で遊びたいです〜";;;;"841623652390989826";https://twitter.com/koyama666/status/841623652390989826
;2017-03-14 12:11;0;0;"【ガンスリンガー ストラトス3】令嬢防衛型「そーま」(フロンティアS所属)が 竜胆 しづねを使用して 全国対戦で 2 連勝！ ★タイトー旭サンモール店 # gunsrecord";;;#;"841622864268677121";https://twitter.com/black_lily_E_V_/status/841622864268677121
;2017-03-14 12:09;0;0;"【あくしろ】 悪魔「ねぇ……」 白痣「………………」 悪魔「ねぇ…！」 白痣「……………………」 悪魔「ねぇ！！！！！！！」 白痣「わっ！？そ、そーまか…なん？」 悪魔「ちゅーさせろ(真顔」 白痣「は？なにいっとんの。僕にキス？は？」 悪魔「2828」";;;;"841622351296913410";https://twitter.com/YMAS_bot/status/841622351296913410
;2017-03-14 12:07;0;0;"そーま卒業おめでとう！";;;;"841621895380271104";https://twitter.com/shira_jyoko1128/status/841621895380271104
;2017-03-14 12:07;0;0;"次イベそーま欲しいからスカウト回すべきか否か、、そーまポイボかな、、ポイボが良いな、、ポイボでよろ、、";;;;"841621700521295873";https://twitter.com/qdhsz14/status/841621700521295873
;2017-03-14 12:02;0;1;"そーまホモ説() https://twitter.com/voyager0869/status/841618156435128320 …";;;;"841620440393031682";https://twitter.com/boc__010/status/841620440393031682
;2017-03-14 11:59;0;0;"そーまさいとう×はたのわたるで新規BL出してくれても良いよ買うよ";;;;"841619845821038592";https://twitter.com/t_torry/status/841619845821038592
;2017-03-14 11:53;0;17;"そーまちゃん１週間頑張って笑 学校しっかり来てくださいね pic.twitter.com/qpFaN6MfDD";;;;"841618373695885312";https://twitter.com/yuto01034/status/841618373695885312
;2017-03-14 11:51;0;0;"そー！！！！まひろくんやで！ PとJK出てるで！！(めっちゃ宣伝)";;;;"841617802876272640";https://twitter.com/kusogaki_toma/status/841617802876272640
;2017-03-14 11:45;0;0;"そーまが過去にお湯割りの作り方の動画投稿しとるよ笑";;;;"841616257430388736";https://twitter.com/Nomusa0107/status/841616257430388736
;2017-03-14 11:44;0;0;"月曜に対王子ツッコミを増やすのか…。そーま君の事は心配してないけど、新ブルーのことが心配だよwwツッコミ強い人と独自の自由人さを開拓始めた人とスーパー天然に囲まれるの絶対やだよwww";;;;"841616112005521408";https://twitter.com/cycloneWjoker/status/841616112005521408
;2017-03-14 11:41;0;0;"そーまおかえり♡ ぜーんぜん大丈夫だよ うちもいま メイクの練習 磨いてるところだよ( 笑 ) 化粧道具も高いもんねー 周りから見たらちょっと 痛い子だよね！笑 お姫様抱っこもするし笑";;;;"841615246120824834";https://twitter.com/yuu_miya_725/status/841615246120824834
;2017-03-14 11:40;0;1;"そーまさんのBLCD、最初のコレだけ持ってなかったんだけど新作出ると聞いてすぐ予約した RT";;;;"841614942650351617";https://twitter.com/AMS_129/status/841614942650351617
;2017-03-14 11:40;0;0;"うわー！！うまそー！！！ まぼちゃんのぶんのチャーシューもくれ( ^q^ )";;;;"841614897834164226";https://twitter.com/odazumo/status/841614897834164226
;2017-03-14 11:36;0;8;"なんでこの人は いらんことしかせんのやろ。 そーま家まで送ってゆーから 一緒に外出たらそーまのちゃりこれやろ、りののくるまこれやろ、のって出発しよおもたら前にからあげくんのごみ。ほんまにどもならん pic.twitter.com/WV05f7v2nn";;;;"841614008364945409";https://twitter.com/1210_rino/status/841614008364945409
;2017-03-14 11:35;0;0;"うち、小さい子の気持ち受け止めてあげたんだよ。やさしいよね そーま受け止めてくれないよ";;;;"841613853628682240";https://twitter.com/k0430ae/status/841613853628682240
;2017-03-14 11:34;0;0;"いやされたよー(灬ºωº灬)♡ やっぱ、そーまさんの声好き♡";;;;"841613562015444994";https://twitter.com/shinjuku_tart/status/841613562015444994
;2017-03-14 11:30;0;0;"そーま、従姉妹とせつくすなう";;;;"841612531982524416";https://twitter.com/sho777taro0628/status/841612531982524416
;2017-03-14 11:28;0;0;"え そーまパパ舞浜おるんです？";;;;"841612080142675968";https://twitter.com/koyama666/status/841612080142675968
;2017-03-14 11:28;0;6;"とりすた→ま～くん アンデ→わんこ fine→桃李ちゃん ないつ→かさ、りっつ 流星隊→忍、鉄虎 紅月→そーま 2wink→ゆうたくん らびっつ→友也くん ヴぁる→お師さん switch→つむ # あんスタユニット別コスしたいキャラであわせが決まる";;;#;"841611908662738944";https://twitter.com/mntsms9/status/841611908662738944
;2017-03-14 11:25;0;0;"ゆーまがそーまをだきかかえてぐるぐるしたの？？？なにその神イベ？？？DVD化しろよ？？？";;;;"841611196566458368";https://twitter.com/ricxx_/status/841611196566458368
;2017-03-14 11:23;0;0;"ケーキにそーま";;;;"841610856521596928";https://twitter.com/ak_a2ki/status/841610856521596928
;2017-03-14 11:22;0;0;"復刻頑張ってそーま以外貰えたので次もぼちほちやりますね？せっかく☆5と4が増えたので…次は☆5を2枚とかにチャレンジかー！とりあえずガチャか復刻で頑張る。走るのは無理だ。 pic.twitter.com/vsGgnCJiRS";;;;"841610480254828545";https://twitter.com/sptodoroki/status/841610480254828545
;2017-03-14 11:15;0;0;"プラベ @ 1or2 2100or2130～ とらぽてゆーあおそばりおすけすべすべのFF内で！そーまの代打こみです！";;@;;"841608663227744260";https://twitter.com/soma_ika/status/841608663227744260
;2017-03-14 11:11;0;0;"今日のスタンドを発現ッ！ スタンド名「ブラコン・ダイヤ・ヤバヤバ」！ ドラマを紹介する能力！ セリフ「ｱﾄﾞﾆﾇくんポイボでそーまランボかなッ！ ｱﾄﾞﾆﾇくんポイボでそーまランボかなッ！」 http://webken.net/stand/";;;;"841607682696007680";https://twitter.com/atikoko/status/841607682696007680
;2017-03-14 11:07;0;0;"コウタ：ソーマとシオの会話。 シオ「そーまぁ、あかちゃんはどこからくるのー？」 ソーマ「赤ん坊はコウノトリが運んでくるんだ」 シオ「流通経路の話じゃなくて生産元の話だよ？そーまは魚の居場所を聞かれて船って答えるの？」 ソーマ「ちょ、ちょっと待ってくれ」";;;;"841606831524925440";https://twitter.com/somasiobot/status/841606831524925440
;2017-03-14 11:06;0;0;"そーまちゃんお祝いありがとう〜";;;;"841606465915834368";https://twitter.com/titi_tiyo/status/841606465915834368
;2017-03-14 10:56;0;0;"そーまｻﾝ強すぎわろたw自分は無理っす";;;;"841604028018524160";https://twitter.com/ssnkssrr/status/841604028018524160
;2017-03-14 10:45;0;0;"あーーーそーまとレオぴ...。前回のは名古屋でちょうどやってたからどっちも行けたのだけど、、、、ぐぬぬぬ、、、、、 >RT";;;;"841601271874301953";https://twitter.com/mayu_sn/status/841601271874301953
;2017-03-14 10:39;0;1;"そーまのこと考えたら引いた方がいいけど出ない可能性だってあるわけだし";;;;"841599687765319680";https://twitter.com/ryun_midorima/status/841599687765319680
;2017-03-14 10:33;0;0;"新作にそーまはいないだろうけど続編で追加できそう～～～～";;;;"841598271789326338";https://twitter.com/Sakuro_xxxx/status/841598271789326338
;2017-03-14 10:18;0;0;"@ _0326soma そーま！花鳥来るよね？ えっと、マモのタオル渡したいので 引き換えよろしくお願いします！";;@;;"841594262026240000";https://twitter.com/Miya_ituki/status/841594262026240000
;2017-03-14 10:08;0;0;"そーま！！！！！ ゆうくん！！！！！！>RT";;;;"841591984456310785";https://twitter.com/xxKRN_KRNxx/status/841591984456310785
;2017-03-14 10:05;0;15;"あそんだー！！ なんかだいすけがガチャしたやつの 舌がやばすぎる！まだ落ちてると思う 探してみてー！！笑 そーま、だいすけありがと！ pic.twitter.com/RLZSSHDkyO";;;;"841591129011232768";https://twitter.com/FUM1YA_9/status/841591129011232768
;2017-03-14 09:59;0;0;"あんすかへはパスかな… 渉くんもそーまもほしいとあまり思わん";;;;"841589584135782401";https://twitter.com/myl__m/status/841589584135782401
